"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ell",1.29948943512509,8.14987127182034,2.53382475668943,0.0233567876982843,0.0489346196255465,-3.69463110013803
"F2rl1",1.56180756788855,6.1882921911717,2.53363764225839,0.023365352922609,0.0489375530393804,-3.69497024359213
"Plet1os",-1.86093176639784,4.34271593347172,-2.53277728278579,0.0234047749114495,0.0490050927790313,-3.69652952065098
"Cd320",1.22064608190028,7.86447078339447,2.53229180596138,0.0234270477590967,0.049036695125538,-3.69740929168787
"Slc12a2",1.19589669360338,9.97215633278087,2.53183593601925,0.0234479807819056,0.0490646292227485,-3.6982353535733
"Dusp14",2.14297645974129,7.93891108764255,2.53168837334092,0.0234547605288834,0.0490646292227485,-3.69850273375597
"8030423J24Rik",-1.80835565689641,4.53477334371037,-2.53086153522933,0.0234927842534941,0.0491210385563842,-3.70000083984676
"Msi2",2.8359056952896,8.32950570859954,2.53078927150066,0.0234961102435882,0.0491210385563842,-3.70013176231908
"Rab24",-1.38590054599112,9.33297255578241,-2.53006580986628,0.023529432961774,0.0491756508962413,-3.70144240502479
"Ch25h",3.05376175774008,6.29204261956075,2.5296239204934,0.0235498087003187,0.049203179389164,-3.70224287620692
"0610010F05Rik",1.18165879583643,8.89510304410773,2.52920159448374,0.0235692981595676,0.0492288398868033,-3.70300786093126
"Fmo2",-2.07976386139563,8.25239705907963,-2.52831078424681,0.0236104578634028,0.049299733172437,-3.70462128583401
"Zfp623",1.13776107780759,7.7288039814104,2.52802295298069,0.023623771759623,0.0493124575544698,-3.70514255778666
"Fam89a",1.7135779011365,6.56272301036687,2.52700079016103,0.0236711109687938,0.0493961771820537,-3.70699355225427
"Dzip1l",1.2794362349514,6.6023700710963,2.52606240430649,0.023714650219041,0.0494719184471747,-3.70869259594359
"Igkv6-15",-1.41552750937899,5.81286016213379,-2.52528015080181,0.0237510038470708,0.0495326278703797,-3.71010876851156
"5330403D14Rik",-1.69544421243037,7.01871183655301,-2.52339746737561,0.0238387166270737,0.0496996659324412,-3.71351646978026
"Ear1",-1.8664440130627,12.5940552820288,-2.52324888177544,0.0238456523075563,0.0496996659324412,-3.71378537330251
"Tor1b",1.57455970522955,8.61806179192599,2.52144250105794,0.0239301252512871,0.049860511124555,-3.71705401204836
"Ptgr2",-1.48524082500236,4.66783896743363,-2.51943006275333,0.0240245715879011,0.0500312966420585,-3.72069449182497
"3830612M24",1.25926748197826,9.77344711891286,2.51938388929163,0.0240267427505054,0.0500312966420585,-3.72077800650527
"AU022746",-1.55332684951816,4.37482128474516,-2.51889665126618,0.0240496650464678,0.0500637647873743,-3.72165924717042
"Itgb1bp2",-3.0638394695924,6.93312042872598,-2.51840853008582,0.0240726498811867,0.0500963432932679,-3.72254202181193
"Trib1",1.68291400244863,8.11982259949444,2.51729743410303,0.0241250480233479,0.0501870225509034,-3.72455121935233
"Zfp275",1.29534368752061,8.95986998948883,2.51717306833015,0.0241309197741093,0.0501870225509034,-3.72477608980678
"Nexn",-2.94474100797959,8.12509420159,-2.51587090995716,0.024192481501158,0.0502997408380241,-3.7271303238268
"Tek",1.30957422028487,7.60450317836982,2.51511909244948,0.0242280933539653,0.0503584533194104,-3.72848936429851
"1810022K09Rik",1.26457376429261,7.56112752269531,2.51413201743976,0.0242749249868612,0.0504332447457348,-3.73027344408316
"Cryl1",-1.51880423836346,7.61229545316569,-2.51404948569782,0.0242788446155163,0.0504332447457348,-3.73042260352552
"Gm17739",1.22261525971917,5.10942042344023,2.51344980503784,0.0243073430691366,0.0504770912624514,-3.7315063503571
"Sbspon",2.47064307809475,5.55508796337596,2.51122380119493,0.0244134090008683,0.0506809924842012,-3.7355283563157
"Rtn2",-4.08160390945512,8.01662995264233,-2.51107797582729,0.0244203728060771,0.0506809924842012,-3.73579179126575
"A630057N01Rik",1.91202439619568,4.84008753525148,2.50943000306655,0.0244992029883515,0.0508291483628312,-3.73876847293439
"Slc36a4",1.12510045959326,9.53234888800625,2.50679175180864,0.0246259097979966,0.051076515007688,-3.74353234155403
"Particl",-1.36636342795055,5.87533985031779,-2.50637640887337,0.0246459144149893,0.05110248799465,-3.74428215184208
"Arid4b",3.71156017893095,8.43554929117221,2.50613330705733,0.0246576304038993,0.0511112642363072,-3.74472099707026
"Plscr1",-1.83682115549312,9.38207922333801,-2.50508499245902,0.0247082136556,0.0512005762341468,-3.74661322229118
"Lcn2",-1.37436970141889,13.9824701837707,-2.5041106783009,0.0247553152028862,0.0512826214242381,-3.74837160896426
"Ubxn7",-1.26171684118305,8.89834504278317,-2.50377161042183,0.0247717269887223,0.0513010598341338,-3.7489834790661
"Fnbp1l",1.43790011706551,9.13410805800966,2.50298837380147,0.0248096775047138,0.0513640792231571,-3.75039676153435
"Fntb",-1.37533930902802,8.36913517264969,-2.50156240704608,0.0248789132953222,0.0514794240166543,-3.75296936747443
"Fam104a",-1.23166481574028,9.59217498478248,-2.50153048371258,0.0248804653995572,0.0514794240166543,-3.75302695447528
"Atf4",1.20874048180658,10.6127427521052,2.50116524762458,0.0248982296737149,0.0515005780349706,-3.75368578986512
"B930093H17Rik",1.76501751275864,6.13090299297756,2.50048900951369,0.0249311524119636,0.0515495799917547,-3.75490553418091
"Gimap3",-1.4170202710832,7.70028158920973,-2.50036868107953,0.0249370149769777,0.0515495799917547,-3.75512255997203
"Ptx4",2.18538269624109,6.21963946143489,2.499469264851,0.0249808775192562,0.0516246273695976,-3.75674463296684
"Ypel3",-1.26583730250769,10.5068167815412,-2.49839745971136,0.0250332433990991,0.0517161348273236,-3.75867731704626
"Krt86",-1.47644085117105,5.39716526667435,-2.49822767623582,0.0250415482418177,0.0517161348273236,-3.75898344268171
"Klra18",1.86242310394957,7.68004871050384,2.49809840528811,0.0250478732077286,0.0517161348273236,-3.75921651751958
"Glt6d1",1.34011770453121,5.42404042148858,2.49785737049635,0.0250596706305847,0.0517248565750661,-3.75965108980661
"D230019N24Rik",-1.36561852897185,8.2258742018161,-2.49633592834791,0.0251342601104502,0.0518631409529834,-3.76239379916651
"Eif5a",-1.33305380927195,11.3266405322726,-2.49610182645539,0.0251457558949093,0.0518711908070765,-3.7628157593738
"Amdhd2",-1.03878645145001,8.89786041851451,-2.49513639412628,0.0251932174320556,0.0519534043058394,-3.76455575793089
"Mvp",1.37884954808175,8.06308136662441,2.49455663968647,0.0252217598179536,0.0519965649129561,-3.76560052670019
"Dcaf12l1",1.88267025586108,5.1177173955469,2.49295066401503,0.0253009864188699,0.0521441572845146,-3.7684941559654
"Ets2",1.06894038623506,9.22026808343205,2.49245947863125,0.0253252652104307,0.0521784498905707,-3.76937902710115
"Hmox1",-2.78796908097182,10.3185395993992,-2.49043619762645,0.0254255088098826,0.0523691873255422,-3.77302327171152
"Hspb6",-3.80983244195497,8.99963608623556,-2.48682979103588,0.025605129124517,0.0527232535183754,-3.77951617665655
"Rnf215",1.1423014704229,7.92917595020186,2.48545636411431,0.0256738520213112,0.0528299499481451,-3.78198792364403
"Crb1",-1.40465538660256,6.15428977898292,-2.48542632320807,0.0256753571609144,0.0528299499481451,-3.78204198222342
"Tmprss11a",-1.24334315535024,3.71425961094303,-2.48529316947378,0.0256820295773393,0.0528299499481451,-3.78228158922097
"Aifm2",1.25935654954243,6.62989964417886,2.48517631980388,0.0256878863510674,0.0528299499481451,-3.78249185339556
"Knl1",-1.48868499332409,9.62717945134701,-2.48373583502903,0.0257601916085318,0.0529627058056209,-3.78508361105298
"Gm2044",1.36929273096323,3.78920923634541,2.48247374441979,0.0258237020369258,0.0530773051195315,-3.78735392422525
"Rras2",1.15088290208435,7.89082161368431,2.48138126507322,0.0258787980366197,0.0531641001755079,-3.78931877468957
"Zfp248",1.97164323431614,5.38939260327898,2.4813277804759,0.0258814982552802,0.0531641001755079,-3.78941495950711
"LOC102638940",-1.57465762333622,6.20441491229758,-2.4803692225245,0.0259299375571114,0.053247586745361,-3.79113866141014
"Cxcl2",4.97162440937773,5.019630486823,2.47928755809695,0.0259847017857078,0.0533440075733045,-3.79308342901707
"Nxpe4",-1.53147996748798,9.74540099709545,-2.47892764820012,0.0260029483431169,0.0533654258363848,-3.79373045305382
"Pde4dip",-2.8661235770579,8.82704997598172,-2.47578023895218,0.0261630362518519,0.0536778424752623,-3.79938713179483
"Cox6b1",-1.0516974339086,12.5272885926988,-2.47527773405518,0.0261886822656271,0.0537077084300596,-3.80029000181305
"Sema7a",-1.51696879601488,6.56706446289679,-2.47518690960149,0.0261933201728446,0.0537077084300596,-3.80045318208058
"Klhl29",1.38094678315895,5.4852289700953,2.47293638889032,0.0263084925541404,0.0539276723123586,-3.80449585401852
"Cd74",-1.28220523900633,11.0701527279528,-2.47214631571604,0.0263490397070942,0.0539796634830131,-3.80591474684542
"Trhde",2.15547202283726,4.21167741082527,2.47213418040257,0.0263496629652073,0.0539796634830131,-3.805936539293
"Eri2",-1.61999670168914,7.43748453385341,-2.47014424670359,0.026452054512334,0.0541640015455758,-3.8095094773596
"Ifitm5",1.52669189093946,8.62824059211571,2.47007728766136,0.0264555064650133,0.0541640015455758,-3.80962968333376
"Ldb3",-4.04472536596461,9.11427375286114,-2.46937235064301,0.026491874305119,0.0542222060245618,-3.81089512116311
"Fbxl12",-1.2815040523527,7.89343554933725,-2.46803333010291,0.0265610859893988,0.054347578582263,-3.81329842105409
"Cysltr1",2.24237248043871,7.57239688333946,2.46750761807976,0.0265883062614424,0.0543869816608721,-3.81424184069553
"E430022K19Rik",-2.19315316437336,5.8887626499647,-2.46720832272033,0.0266038150328657,0.0543987962882206,-3.81477890806626
"Hsp90b1",1.39371094029774,12.6864589531846,2.46708878739591,0.0266100114786157,0.0543987962882206,-3.81499339987778
"Cys1",2.2135938272522,8.22159502118026,2.4663755505712,0.0266470127070029,0.0544581378781657,-3.81627313385189
"Usf1",-1.47267237391736,7.82035482550977,-2.46514149329279,0.026711148914387,0.0545728827655589,-3.81848701616969
"Pfkm",-3.16749103217634,10.2962343258958,-2.46445713373147,0.0267467797476131,0.0546293378218295,-3.81971456206316
"Paqr7",-1.26467738941823,6.75765951804064,-2.46301213144138,0.0268221619710727,0.0547669256389916,-3.82230604751663
"Gm10791",1.47973168462221,4.57670370509791,2.46215379215048,0.0268670352688665,0.0548421550766163,-3.82384512325512
"Serpinb9",1.60447376342626,9.01317274923964,2.46098398267909,0.0269283072223813,0.0549363403753354,-3.82594235418303
"C1ql3",1.58363656340163,5.29746872853207,2.46093639168448,0.026930802747669,0.0549363403753354,-3.82602766692839
"Abhd16a",-1.20079049779472,9.43838602686643,-2.4607885251885,0.0269385578181929,0.0549363403753354,-3.82629273179871
"Tmprss2",-1.86588557331416,5.31914559236938,-2.46065905216584,0.0269453499644764,0.0549363403753354,-3.82652481948965
"Cirbp",-2.31890088294665,8.48681642752376,-2.45915729785554,0.0270242512584413,0.0550807627857815,-3.82921644954494
"Ccdc171",-1.15625639076568,6.79393247000618,-2.45891793140305,0.0270368477602126,0.0550899970770441,-3.82964541229409
"Lims2",1.50404749335639,8.2032637264088,2.45790520129585,0.0270902039602857,0.055182252624143,-3.83146012000908
"Spib",-2.40915805814116,10.0045536031732,-2.45707785474481,0.027133867591581,0.0552547154593019,-3.83294242197876
"4930558J18Rik",-1.68969346700557,4.97088596366557,-2.45656442308825,0.0271609979194797,0.0552934771356322,-3.83386220497257
"Ube2v1",-1.05618069547303,10.3593466563343,-2.45595133806888,0.0271934279082598,0.0553430013746765,-3.83496041231282
"Pms2",-1.12281616932546,8.66148223168877,-2.45568246406411,0.0272076620097591,0.0553554755813686,-3.83544200715475
"Cryz",1.33331192222845,8.34326379013498,2.45404416927675,0.0272945463220458,0.0555157091660431,-3.83837599804363
"C85445",1.53864306259444,7.22383848789976,2.45373449919366,0.0273109988504947,0.0555326353524498,-3.8389304937357
"Obscn",-2.64458686383953,6.60750648444412,-2.45285476137806,0.0273577901898922,0.0555953277656189,-3.84050560322212
"Cdh11",1.55176411453332,8.30212695142509,2.45284873883371,0.0273581107789524,0.0555953277656189,-3.8405163854031
"Agpat2",-1.66757965025641,9.7752367296275,-2.45233690732703,0.0273853694165552,0.0556341680889565,-3.84143268092364
"Nr1d1",1.60425455817223,7.09418682237628,2.45195239274172,0.0274058645465605,0.0556592491385692,-3.84212100044798
"Gcsh",1.31027406528075,10.2097424125715,2.45081851678443,0.0274663867160315,0.0557655830173886,-3.84415050387448
"Ddi2",1.43501248595234,9.9968401475319,2.44976009585874,0.0275229962285077,0.0558639121071939,-3.8460446174172
"Myl2",-3.6728355668833,6.93803290506927,-2.44778044937819,0.0276291757799573,0.0560627660656887,-3.84958645645673
"Ptprcap",-1.74039927124361,9.36777719001007,-2.44694905675524,0.0276738842402479,0.0561368070569924,-3.85107358570548
"Rftn2",1.60894332884996,7.33529939116754,2.44678700022288,0.0276826069116299,0.0561378281491782,-3.85136343629564
"BC030336",1.08414256322321,9.96470364098502,2.44550708171017,0.0277515903965827,0.0562390313893591,-3.85365240186537
"Slc2a9",-1.75993414511673,6.25801717014756,-2.44549576478634,0.0277522010716576,0.0562390313893591,-3.85367263857476
"Psg18",-1.48029704931945,3.92686245065845,-2.4454028663705,0.0277572144675739,0.0562390313893591,-3.8538387563634
"Clec5a",-2.44240853721873,9.31541383706276,-2.44514431276204,0.0277711722227353,0.0562506246385772,-3.85430107995988
"Tmtc4",1.5116387429361,8.76383774846462,2.4421575191805,0.0279328964279888,0.0565614238372853,-3.85964040327626
"Dnajc3",1.45710545702256,9.0705818859331,2.44188561129966,0.0279476637064065,0.0565745533831524,-3.86012634893273
"Ccdc3",2.21544154738384,10.3286834107098,2.44086264666597,0.0280032873612754,0.0566703563488921,-3.86195436795111
"Gm17597",1.44253613995676,5.3256604927063,2.44063940537489,0.0280154400940042,0.0566781563513177,-3.86235325550796
"6720420G18Rik",1.58206337944952,6.58355074858468,2.44043900872595,0.0280263534929135,0.0566834451751848,-3.86271131188124
"Stxbp6",2.13070350961355,6.7437120863049,2.44001843213955,0.0280492708260256,0.0567130016997497,-3.86346273410535
"Icam1",1.29012794767962,8.49234267816391,2.43887452209883,0.0281116930461749,0.0568223922774119,-3.86550623730805
"Bsg",-1.14199199619082,11.7520459434913,-2.4382049620772,0.028148291688931,0.0568773931378092,-3.86670217506514
"Fdps",-2.01464428902945,9.55804027263926,-2.43807211235467,0.028155558740693,0.0568773931378092,-3.866939449638
"6330415G19Rik",-1.25005686719494,4.81872986582428,-2.43743460969278,0.0281904558051298,0.0569310506058652,-3.86807798142323
"Obsl1",1.4035262246442,7.39165188528809,2.4368923539754,0.0282201714129299,0.0569629737627742,-3.86904631574211
"Slc13a5",1.97564543774532,8.13435547681853,2.43684179852371,0.0282229433694331,0.0569629737627742,-3.86913659086269
"D730035F11Rik",1.24016902442577,8.51027435628725,2.43529746872084,0.0283077439312146,0.0571172499409736,-3.87189388635799
"Des",-2.89300406002426,9.61504051989684,-2.43382492990381,0.0283888280933972,0.0572639385345254,-3.87452235245012
"Dalrd3",-1.19889847051097,8.11035634369421,-2.43339655352263,0.0284124577456824,0.0572946815479807,-3.87528688014909
"Crip2",1.49958542492761,10.1140242979029,2.4331167005361,0.0284279048066717,0.0573089108115608,-3.87578630750178
"Ssr2",1.24841540058563,10.6779016346023,2.43093113443781,0.0285488166930613,0.0575356795555057,-3.87968588938526
"Rnft1",1.79990258109412,8.7113153307457,2.42976295833189,0.0286136440055855,0.057649318158746,-3.88176962270574
"Cth",2.02075497237969,6.23174244463007,2.42932496019083,0.0286379865422295,0.0576659128670197,-3.88255079779537
"Bcl11b",-1.81756237547518,6.99006291423608,-2.42931092888093,0.028638766683006,0.0576659128670197,-3.88257582187341
"1700013G24Rik",-1.33626296466837,4.87954869421075,-2.42644626391884,0.0287984659359648,0.0579703867794398,-3.88768357711298
"5031425E22Rik",1.46909238604647,8.34734834818265,2.42504813569708,0.0288767158318402,0.0581107746409749,-3.89017558550233
"Cdk5rap1",-2.41689413453553,8.23658314572947,-2.42335181762042,0.028971926065212,0.0582852003020318,-3.89319830535537
"Dclre1a",-1.02186874941275,8.24607772204943,-2.42261708298102,0.0290132574808452,0.0583511627191322,-3.8945072855479
"Bmp2",1.57261915189096,9.38220840379663,2.42229551686177,0.0290313643337772,0.0583703910508384,-3.89508012713792
"Elk3",2.97515876246186,6.92764259388609,2.42176678229713,0.0290611598448075,0.058413102336679,-3.89602195407128
"Rims3",-1.28286369487267,5.92131985046941,-2.42136573167651,0.0290837794256914,0.0584413690725131,-3.89673628399019
"Naip2",-1.29974055211193,8.7219595806077,-2.42102989993119,0.0291027334785518,0.0584622557819144,-3.89733441267019
"Alas1",-1.65241589151655,10.3475246372402,-2.42071459386225,0.0291205397632384,0.0584808252228517,-3.89789595376915
"Rab2a",1.35197274577334,11.5652943986192,2.41577452476577,0.0294008755048294,0.0590264490587844,-3.90669004179077
"Pfkfb4",-1.34929277331316,9.48322761212654,-2.41468481193401,0.0294630579858298,0.0591339071534579,-3.90862891577726
"Slc4a4",1.51610072207482,5.79982523683697,2.41183379341051,0.0296263375921265,0.0594441497515346,-3.91369990943292
"Pkn1",1.21975111044819,5.78920207141454,2.41125423556508,0.029659634153943,0.0594934805496126,-3.91473044688898
"Cd53",-1.17758785947119,12.4019674228956,-2.41087350352983,0.0296815271774846,0.0595199150388198,-3.91540738828996
"Gstm5",-1.41677862081979,10.8609879633372,-2.41025662190579,0.0297170319539524,0.0595736214398283,-3.91650411079231
"Slc37a4",-1.13596878403631,8.47441368094164,-2.41003393117079,0.0297298588778159,0.0595754754213333,-3.91689999314084
"Blnk",-2.08947485799317,10.4466230463757,-2.40987978616178,0.0297387406654454,0.0595754754213333,-3.91717401144079
"Zswim6",1.14774844562625,10.241787476315,2.40978636786455,0.0297441246247067,0.0595754754213333,-3.91734007445658
"Pim2",-1.34135780588763,7.80190762316499,-2.40940566572348,0.0297660751314321,0.059601962224474,-3.91801679414191
"Gm20555",1.68965943489705,5.12297771036408,2.40904998563018,0.0297865968132309,0.0596097895215593,-3.91864899617247
"Hnrnpf",-1.07749537405328,10.8972009917546,-2.40889924618173,0.0297952980821817,0.0596097895215593,-3.91891691581875
"Bace1",1.37988992498101,8.66481355900488,2.40888419340692,0.0297961671195613,0.0596097895215593,-3.91894366977944
"Chn1",1.65870102448871,6.20973707788237,2.40849501081655,0.0298186440377939,0.0596372880755878,-3.91963535739595
"Stac3",-1.89858901616809,7.37857400484969,-2.40749775122375,0.0298763134284093,0.0597351348700337,-3.9214075609479
"Fcer2a",-2.39744875491477,6.78409258446504,-2.40691097140755,0.0299102951077246,0.05978232662705,-3.92245017117672
"Ptprb",1.63788207464588,9.45477295705686,2.4066482173665,0.0299255236478947,0.05978232662705,-3.92291700765562
"Nomo1",-1.40950019896722,7.09293861433112,-2.40663698302652,0.0299261749250196,0.05978232662705,-3.92293696730011
"Prelid2",-1.64961073468949,6.63667171580906,-2.40596591930244,0.02996510224114,0.0598425872242649,-3.92412915252908
"5330430B06Rik",1.92827803119108,5.39754168028606,2.40522033736766,0.0300084085964562,0.0599115553094989,-3.92545356377806
"Pcsk6",1.5007790708341,9.18776260172026,2.40502591387803,0.0300197112442025,0.0599166066037122,-3.92579889938856
"Rom1",1.29560020517977,7.82520352236154,2.4040437241828,0.0300768718097297,0.0600014834918848,-3.92754329241793
"Gsc",1.47265813434432,4.18569304721779,2.4039933425187,0.0300798066583036,0.0600014834918848,-3.92763276359273
"D030029J20Rik",1.12420523975343,8.66249396653932,2.40284503321176,0.0301467720630671,0.0600994534368256,-3.92967179995879
"Ttc23",1.8256248808698,6.22266942347783,2.40282086568168,0.0301481829481716,0.0600994534368256,-3.92971470958777
"Cybrd1",1.61152356856871,6.1841230197706,2.40269865088351,0.0301553187303077,0.0600994534368256,-3.92993170014785
"Col22a1",1.34623357784948,9.73427239623516,2.40150630974189,0.0302250203485085,0.0602207960852721,-3.93204844564323
"Tmed5",1.50727706966802,9.62677405765702,2.40115912584306,0.0302453446664045,0.060243716556297,-3.93266471467342
"Fndc9",-1.35751432197147,4.68439019549342,-2.40070842426366,0.0302717483028895,0.0602787291279111,-3.9334646780437
"Tnxb",2.39810075780782,9.85165158304411,2.39990081673832,0.030319115415215,0.0603554527210489,-3.93489796924737
"Tbc1d4",1.10548174765603,7.09371678114846,2.39910077535041,0.0303661080846993,0.0604313864273008,-3.93631763630384
"Zcchc11",-1.25797306794407,9.63620239571626,-2.39882267002119,0.0303824595561898,0.060446314817587,-3.93681108621072
"Artn",-1.66209885237377,5.54804369024508,-2.39769364428062,0.0304489275323327,0.0605590415570943,-3.93881410476156
"4933439C10Rik",-1.1943532811099,7.55349648180889,-2.39750622387112,0.0304599746815889,0.0605590415570943,-3.93914657190779
"Chst14",1.17297048108969,8.66624769870414,2.39740877916504,0.0304657198814313,0.0605590415570943,-3.93931942590791
"1110008F13Rik",-1.36474360592684,12.0927331077863,-2.3958949133725,0.0305551073486524,0.0607190524269118,-3.94200444988324
"Mpv17",1.32267315760447,9.69486047715153,2.3955996287926,0.030572571636788,0.0607360861777959,-3.94252809094625
"Htra1",2.19669110437552,11.8880522030967,2.39360035447384,0.0306910658066375,0.0609537596566834,-3.94607278785129
"1700084K02Rik",-1.43339879937494,5.09961868433918,-2.39339471307473,0.0307032785517171,0.0609602885198337,-3.94643731874097
"2010300C02Rik",-1.80287194482306,5.78951118091063,-2.39218805134723,0.0307750333386704,0.0610709154779751,-3.94857604956262
"9430091E24Rik",2.41864260783155,6.16348838671415,2.39215703059456,0.0307768800988566,0.0610709154779751,-3.94863102595946
"Cadm1",-1.44992355026706,9.96080062847632,-2.39130931637212,0.0308273878004848,0.0611462470680834,-3.9501332692166
"Scin",1.16537653447254,8.53361869728619,2.39121941394292,0.0308327488876251,0.0611462470680834,-3.95029257327359
"Atp10a",1.68687121202347,6.9751462680866,2.39047072165158,0.0308774294589561,0.0612170807560725,-3.95161913389591
"Sox8",1.69994855683894,5.27805477020937,2.38989293669079,0.0309119525490583,0.0612677411230609,-3.95264275645467
"Wfdc17",-2.28036319448699,11.2817371261625,-2.3895950189891,0.0309297676511459,0.0612852663351686,-3.95317051686655
"Ift81",1.43431182590316,7.94054069954673,2.38943609871636,0.0309392748624708,0.0612863246260659,-3.95345203250179
"Fuom",1.17918193369222,8.31969890447789,2.38893528211197,0.0309692537263355,0.0613279219921343,-3.95433914146999
"Zfp618",1.02016246680385,7.44173154534314,2.38853120268441,0.0309934619728319,0.0613580710940411,-3.95505484099442
"4932443L11Rik",-1.39391599417462,5.98975046611748,-2.38744056057637,0.0310588914938085,0.0614697852514379,-3.9569863182912
"2210406H18Rik",-1.83575967078879,7.75682259216063,-2.3864597842276,0.0311178417432786,0.0615686150366723,-3.95872291411459
"Fam65c",-1.27303599475648,6.63138395979425,-2.38593658306187,0.0311493324674182,0.0616100239989354,-3.95964918999358
"Lair1",-1.4408362631436,8.50320302629959,-2.38581239583594,0.0311568115508525,0.0616100239989354,-3.95986903873073
"Tmem132d",-1.46820046818112,4.92785216123442,-2.38461731066926,0.0312288716948186,0.061734643610886,-3.96198445447001
"Fabp12",1.15413334779214,5.55010484670824,2.38413675814314,0.0312578920993181,0.0617624421559552,-3.96283495377401
"AU022697",-1.14736788641056,3.62613916201882,-2.38402272091876,0.0312647825188318,0.0617624421559552,-3.96303677046826
"Rnf187",-1.2255157304218,11.6635401576693,-2.38393535734638,0.0312700622218585,0.0617624421559552,-3.963191378895
"Igk-V21",-1.55039980222661,4.28449610633013,-2.38311175452945,0.0313198771132731,0.0618429490267866,-3.96464880275915
"Draxin",-1.21439821275066,5.86063044984141,-2.38285630903337,0.0313353427780275,0.0618556043855283,-3.96510078893474
"Wdr53",-1.17254125882262,8.29989895212554,-2.38205839459262,0.0313836982308974,0.0619331577339003,-3.96651249091631
"Wbscr27",-1.71983520984991,8.48598785798392,-2.38015750578669,0.0314991814051878,0.0621430990749372,-3.96987482049942
"Kmt5b",1.80114370227439,7.73639175219417,2.37999922051484,0.0315088157148702,0.0621441557414275,-3.97015474782083
"Gtpbp6",-1.1061113708655,8.1411250376457,-2.37980549043772,0.0315206112329025,0.0621494715990788,-3.97049734860475
"Rnd3",1.3218512434882,8.99306732945869,2.3796560993164,0.0315297099693716,0.0621494715990788,-3.97076153043513
"Map2k3",-1.13715233153093,9.54389234170444,-2.37862360601267,0.0315926624962074,0.0622426760265977,-3.97258719129152
"Thpo",1.32389824272202,5.57327720889191,2.3785816887926,0.0315952207590357,0.0622426760265977,-3.97266130254049
"Taf5l",-1.05531533230517,8.53926362143095,-2.37818373211065,0.0316195183507736,0.062272580835001,-3.97336487783734
"Tmem35a",1.60987221961871,5.37254070569,2.37755503062909,0.0316579403290693,0.062330277442359,-3.97447630205083
"Il4ra",1.7118653647446,8.03014739169996,2.37727820915735,0.0316748717981896,0.0623456410321715,-3.97496563038409
"Coq10b",1.19225256151175,8.99514262239524,2.37658042393551,0.031717589090075,0.0624117353745931,-3.97619897629588
"Adcy4",1.13635556945318,6.71250742184071,2.37565108987308,0.0317745661365799,0.0625058429472468,-3.97784135157067
"Snhg8",-1.29004438333946,11.0437020150034,-2.37435564396464,0.0318541510385162,0.0626443569228523,-3.98013029017353
"Abra",-4.08571597058953,5.6257587562845,-2.37162711297697,0.0320223943227888,0.0629570964952929,-3.98494964001887
"Iqcd",-1.26404214864169,5.83166612511138,-2.37108774820097,0.0320557513731975,0.0629983241047662,-3.98590203210406
"Cir1",-1.3987026984743,9.26340681755033,-2.37098981154119,0.032061811799146,0.0629983241047662,-3.98607495552021
"4930581F22Rik",-1.04961493681333,5.35096630588043,-2.37047751277874,0.0320935310737186,0.0630415324689006,-3.98697945471422
"Mansc1",-1.16553142378348,7.02431860428016,-2.37033658237674,0.0321022620683509,0.0630415324689006,-3.98722826266427
"Phax",1.86399374930316,9.98564667992826,2.368705611406,0.032203468509152,0.0632221011547882,-3.99010723214883
"Rrad",1.87947846448126,7.28363339942228,2.36828128561738,0.0322298485954238,0.063255708593892,-3.99085610908567
"Irf3",-1.44930918435008,8.21620287158647,-2.36783935646404,0.0322573448089319,0.0632914866546983,-3.99163599308827
"Gm20767",-1.61779781672565,4.28665678341057,-2.36675211639827,0.0323250858645566,0.0634061850818269,-3.99355441146066
"B4galt7",1.26255421720519,6.62058730674504,2.36501541118195,0.0324335714428112,0.063600715749182,-3.99661802504441
"Serping1",1.63383565957661,12.5807208653591,2.36481569678601,0.0324460689228156,0.063606960603568,-3.99697026751835
"Slc15a3",-1.79930384725115,8.3210238344181,-2.36407669472006,0.0324923529022991,0.0636794175961845,-3.99827355838387
"Tcap",-4.11430791483194,9.67640133166833,-2.36377137101589,0.0325114936666485,0.0636986522499167,-3.99881197124243
"Irf2bp2",-1.19573105841595,9.50961398061717,-2.36263256956395,0.0325829793205741,0.0638204040033041,-4.00081989142655
"Trove2",1.47360176392233,8.01267047583456,2.36139214873572,0.0326610130314496,0.0639549079715599,-4.00300651661275
"D430020J02Rik",-1.59209108711026,6.91421118133285,-2.36086142094376,0.0326944545751751,0.0640020420603169,-4.00394193888831
"Ttc39a",-1.40313758520045,6.97569501167646,-2.36061088798452,0.0327102520863683,0.0640146194125776,-4.00438347893467
"Fbxl2",-1.28838098840819,6.57780706817185,-2.36022510627568,0.0327345919064235,0.0640439022402958,-4.00506334269225
"Pask",-1.18506595558699,7.21346298634471,-2.35756869706215,0.0329026561409115,0.0643542787635813,-4.00974344859597
"Flot1",-1.32546792500042,9.70803629283103,-2.3557803055004,0.0330162622106499,0.0645579933864125,-4.01289299692451
"Slfn10-ps",1.8261285381486,5.53707191328586,2.35543890582004,0.0330379914419991,0.0645819924295519,-4.01349412184711
"Ticrr",-1.13695953899868,7.26519420528419,-2.35455295178864,0.0330944432575341,0.0646738333187289,-4.01505390534802
