"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ctps2",-2.64085624856494,6.20243642386701,-2.02487627084898,0.0574218722240402,0.356957911016426,-3.96745886313479
"Nudc",2.30766723428833,6.40825596101321,2.02413380262387,0.0575048768744088,0.356957911016426,-3.96857857145428
"Krt33b",2.24756010196266,5.72803439037481,2.02399729456477,0.0575201496025787,0.356957911016426,-3.96878441139698
"Cd164",-5.29325072870655,8.92160449185272,-2.02335802971171,0.0575917200522934,0.356957911016426,-3.9697482471384
"Naga",-2.55088737576481,7.8023212855744,-2.01760954275073,0.0582389104700361,0.359026306955078,-3.9784072933991
"Cdca5",1.9446673083964,4.44290413637423,2.01753997391088,0.0582467826968038,0.359026306955078,-3.97851199680614
"Ddost",-3.15627081593998,6.80187477980561,-2.01742653657594,0.0582596210169115,0.359026306955078,-3.97868271916073
"Lcn2",4.2362453952895,4.78977639490286,2.01596866432535,0.0584248427272302,0.35917962183021,-3.98087629949065
"Lsp1",4.53404933388873,8.39107366819393,2.01524172086116,0.0585073848777103,0.35917962183021,-3.98196973990609
"Pom121",1.97564390869137,7.64093385364248,2.01279094365884,0.0587864351003078,0.360206616593711,-3.98565437912726
"Nucb2",-3.64907471559588,7.97215898276083,-2.01047664761169,0.0590510415582228,0.361141379396873,-3.98913137774705
"Cd72",2.30898591273452,3.85489485468799,2.00927077743555,0.0591893386307573,0.361301587891914,-3.99094213387087
"Mrps24",-2.29203585698454,7.18415492342323,-2.00456454483605,0.059731864686123,0.361973569801359,-3.99800290007957
"Laptm4b",-2.27770727371741,8.61491248646133,-2.00364071372385,0.0598388844932313,0.361973569801359,-3.99938776460283
"Nmu",2.39053431553225,4.2445347295648,2.00302851740909,0.0599098981336393,0.361973569801359,-4.00030526438118
"Trim37",-2.38316202850269,5.35756167656575,-2.00138277696938,0.0601011757347279,0.361973569801359,-4.00277090768834
"Agap1",2.76595311979566,6.37599826298515,2.00029038684239,0.0602284418461799,0.361973569801359,-4.00440685376467
"S100a13",-3.03505292129484,10.6912365829398,-2.00020743744835,0.0602381155134843,0.361973569801359,-4.00453105562052
"Phpt1",-2.5181712828469,6.23062713915565,-1.99952793141026,0.0603174128474813,0.361973569801359,-4.00554837806822
"Sod1",-3.7193313541667,10.0993319427697,-1.99905365716526,0.0603728153662677,0.361973569801359,-4.00625831507914
"Hsd17b4",-2.84096550415872,8.38325382628632,-1.99857314486257,0.0604289930923201,0.361973569801359,-4.00697748689951
"Ackr1",-2.42468923478742,7.34151291516882,-1.99791717399013,0.0605057596839524,0.361973569801359,-4.00795909631485
"Myo9a",-2.5650375546195,5.42994392955958,-1.99766897053818,0.0605348290794082,0.361973569801359,-4.00833046311981
"Casq1",5.46379517141319,8.57185029136187,1.9949812481928,0.060850415402932,0.362213900885497,-4.01235011271759
"Synpo",3.11852145527657,6.71760346720571,1.99446075354586,0.0609117007868258,0.362213900885497,-4.01312816817518
"4833439L19Rik",-2.57273598032159,7.24138236696617,-1.99373660111252,0.0609970577217884,0.362213900885497,-4.01421045629654
"Emg1",-2.44456332706317,7.11066399449602,-1.99350349307411,0.0610245573009075,0.362213900885497,-4.01455879964116
"Arl4c",3.18188643353362,6.59178774721124,1.99175422194774,0.0612312720189192,0.362612972986705,-4.01717202929485
"Nmb",-2.68168101880767,5.27940814808544,-1.99010737954051,0.0614264553033129,0.362612972986705,-4.01963097987053
"Pde7a",2.02185811247363,5.08680210564507,1.9900832833056,0.0614293153120511,0.362612972986705,-4.01966694960578
"Ect2",3.09334520103671,4.3158245966466,1.98858989651775,0.0616067998355628,0.362995824259632,-4.02189569584717
"Ech1",-3.27832001085881,8.73291609841102,-1.98652032309864,0.0618535211569634,0.363245753550537,-4.02498268202394
"Med28",-2.36188222284119,6.64694398866764,-1.98634363477034,0.0618746257211433,0.363245753550537,-4.02524614141344
"Mrps7",-2.54558730550157,6.8072693191659,-1.9835166594161,0.0622131715606933,0.364569185345663,-4.02945951112186
"Rflnb",3.31520984662564,8.95541043789889,1.98126398818394,0.062484126519471,0.365492449677414,-4.03281433246945
"Phka2",-2.03535513559823,7.33621426704159,-1.9793313845432,0.0627174237378126,0.366192494034366,-4.03569065036824
"Smpd1",-2.09400418833772,8.68203229910084,-1.97310997432841,0.0634737479168192,0.36917713218339,-4.04493849162827
"Cyp2f2",-2.45894087710653,6.22092941939041,-1.97181870500755,0.0636317422969106,0.36917713218339,-4.0468556883749
"Krtdap",-2.12839380617368,7.59614137442526,-1.97087919164876,0.0637469179373465,0.36917713218339,-4.04825013988279
"Gsta1",2.7006804004843,4.53488187477317,1.97080460319608,0.0637560697636263,0.36917713218339,-4.04836082878614
"Ngrn",-2.64960628690173,5.06560448892531,-1.97043592805466,0.0638013225647373,0.36917713218339,-4.04890790347115
"Gpcpd1",2.94353491183173,7.6908280222396,1.9690022140195,0.0639775756781008,0.369532580264515,-4.05103479020495
"Dkk2",-4.17578901845836,5.56557628489101,-1.96734858701721,0.0641814034821683,0.369532580264515,-4.05348674222287
"Calu",2.46503514119922,8.91236751653241,1.96714355921055,0.0642067157766455,0.369532580264515,-4.05379066423717
"Mfge8",-2.95580415144668,10.3004471501152,-1.9650643476299,0.0644639146106106,0.370351509429586,-4.05687168222056
"Pdcd2",-2.53798644226997,5.52845681154016,-1.9627397354552,0.0647525578116147,0.371347853784403,-4.06031398414314
"Timm8a1",-3.25921071247664,5.95125349266287,-1.95869725640377,0.0652572525014525,0.373577486344905,-4.06629418015535
"Kif23",2.35596577303779,6.61752582409075,1.95525503857494,0.0656897678122863,0.374110781918163,-4.07138043100376
"Gnpnat1",-4.57809847538212,6.88945172148151,-1.95462831223574,0.0657687904860885,0.374110781918163,-4.07230589660687
"Hypk",-2.621537669741,8.91333034717908,-1.95403383185161,0.0658438256144571,0.374110781918163,-4.07318357735099
"Jam3",-2.20694594882745,4.9312665967987,-1.95354108790099,0.065906077414223,0.374110781918163,-4.07391093187168
"Mb",-3.64566203704676,6.75169436093454,-1.95311208953549,0.0659603184887933,0.374110781918163,-4.07454409780301
"Hat1",2.0667968631833,9.05263460755264,1.95205771351695,0.0660937992095021,0.374110781918163,-4.07609990602334
"Cdr2l",2.42157370763008,8.99279804913495,1.95151233422298,0.0661629369200599,0.374110781918163,-4.07690445001351
"Midn",2.56808376705577,10.0294761326487,1.94862897752787,0.0665295316844265,0.37541579668983,-4.08115568105654
"Skap2",2.65399282082941,7.56355968965291,1.94718684090156,0.0667135650830034,0.37541579668983,-4.08328051981441
"Rpp21",-2.21384778876898,6.09791361734342,-1.94695514398018,0.0667431745278537,0.37541579668983,-4.08362181079679
"Trim25",2.59494110293152,6.97655567340468,1.94071105917433,0.0675455485368065,0.376891231616076,-4.09280994191476
"Twist1",3.04310938271468,7.69449802386666,1.93998153833186,0.0676398507395373,0.376891231616076,-4.09388223689143
"Mrps12",-2.30749090606673,7.63148888192638,-1.93872407393526,0.0678026729965584,0.376891231616076,-4.09572995026859
"Cmtm7",1.98288918662568,7.54684133266048,1.93803527725952,0.0678920092390433,0.376891231616076,-4.09674175097204
"Igll1",2.40705820545727,6.38465837862783,1.93743859938441,0.0679694823632233,0.376891231616076,-4.0976180546695
"Sarnp",-2.49514058657875,5.55792372189891,-1.93715457989694,0.0680063872850767,0.376891231616076,-4.09803511769148
"Prdx4",-3.02137837049861,8.1114558079848,-1.93679884832749,0.0680526354637672,0.376891231616076,-4.0985574314982
"AI464131",-2.05943307922513,5.87573703088753,-1.9366150524704,0.0680765414689721,0.376891231616076,-4.09882727211375
"Mcam",2.52571468924774,7.79400399800577,1.93603121934462,0.0681525291582429,0.376891231616076,-4.09968432370201
"Zfp275",2.14031602991998,6.59512590565275,1.93585972177651,0.0681748644220206,0.376891231616076,-4.09993604714575
"Irf8",2.56782822082535,7.10305780868927,1.93337640662438,0.0684990130864963,0.378034793112633,-4.10357949617993
"Naglu",-3.00842980761713,7.27211070632463,-1.93068717219182,0.0688515846781594,0.379331038320868,-4.10752178731923
"Cryab",-2.08821584922015,6.13834965154991,-1.92912486219987,0.0690571506328051,0.379633612334373,-4.10981049299243
"Kcna1",-4.21711290369493,6.18624278745545,-1.92848058554109,0.0691420820478674,0.379633612334373,-4.11075399009417
"Eif1",-2.12441271837891,10.1071031306158,-1.92690487040963,0.0693501908457791,0.379653516788111,-4.1130606851097
"D6Ertd160e",2.20655768550545,3.31229191267368,1.92644990919662,0.0694103821538676,0.379653516788111,-4.11372648585946
"Apobec1",2.49447740555648,7.58053482068424,1.92522859004825,0.0695721919721297,0.379653516788111,-4.1155133077326
"Id4",-3.01572023913576,6.17829019499282,-1.92435624561556,0.069687971853088,0.379653516788111,-4.11678913771568
"Frrs1",2.30516782173355,7.53709456238627,1.92244921744891,0.0699416735259407,0.379653516788111,-4.11957696670245
"Xpr1",2.1171531322977,7.47224799074843,1.92210915291038,0.0699870000621267,0.379653516788111,-4.12007391578245
"Fezf2",2.22513866465406,5.1390955398654,1.92126022759123,0.0701002654325335,0.379653516788111,-4.12131424247551
"Zfp277",2.36645499343144,5.03071812745112,1.92005056714764,0.0702619418294096,0.379653516788111,-4.12308103123438
"Mat2a",-3.86426792954108,7.0468866955781,-1.91963379818268,0.0703177213950584,0.379653516788111,-4.1236895885617
"Krt86",3.20026050196662,8.16885699132876,1.91935041421282,0.070355671399989,0.379653516788111,-4.12410333270213
"Rtn3",-3.02888955676737,4.97333519744318,-1.91871035677298,0.0704414530062955,0.379653516788111,-4.1250376838999
"Procr",-3.41414064892378,9.061634823976,-1.91741629391694,0.0706151689866215,0.379954406751054,-4.12692615145181
"Ice1",2.95653014492225,6.95861882958217,1.91578682733866,0.070834450147389,0.380499054708391,-4.12930294908545
"Capn5",-2.46712511079687,6.96805832057876,-1.9125382349124,0.071273423258786,0.382220038540877,-4.13403767857404
"Plrg1",-2.38215797472563,7.44249188082148,-1.91152583587363,0.0714107178069522,0.3823201719133,-4.13551218977137
"Trak1",-1.81678993951639,7.58056929884454,-1.9092780102643,0.0717163904710239,0.383319944424726,-4.13878428676044
"Ctss",3.81091076526482,10.9611937395742,1.90531669801769,0.0722578952150436,0.385574828274976,-4.14454475978513
"Ttk",2.15859296338233,5.19728784447195,1.90417761298394,0.0724142749739877,0.385770592134152,-4.14619980215577
"Mdk",3.05444519012203,6.77075641004858,1.89755707578742,0.0733291222179159,0.38953708308633,-4.15580678605582
"Pnliprp2",2.28770377027887,5.87780221989264,1.89667553743764,0.0734517041539968,0.38953708308633,-4.15708437945009
"Col5a1",3.07589896929216,7.87951722775895,1.89574012468389,0.0735819757075737,0.38953708308633,-4.1584396406506
"Cpxm1",4.43875759072705,7.93805538723519,1.89557680174146,0.0736047420414442,0.38953708308633,-4.15867622564644
"Ccna2",2.63912738158883,7.39286552135333,1.89067717001481,0.0742906262247043,0.391807170672994,-4.16576768141413
"Orm1",-3.37336987369171,3.9772417877353,-1.88925469426696,0.0744908092376067,0.391807170672994,-4.1678243111336
"Clk1",3.33390324196359,7.98320010837048,1.88803174887463,0.0746632934333342,0.391807170672994,-4.16959167114861
"Mrps36",-1.81977438820298,6.53643434748277,-1.88799792064274,0.0746680695766882,0.391807170672994,-4.16964054823954
"Cox6b2",3.42504414201752,6.02183173551476,1.88687568263343,0.0748266692645979,0.391807170672994,-4.17126171023866
"Lum",6.24813253298239,9.36916340883941,1.88640687612331,0.0748930111486243,0.391807170672994,-4.17193875683474
"Gpr65",2.15222984786001,4.48387956461916,1.88615252732565,0.074929026361346,0.391807170672994,-4.172306040507
"2700060E02Rik",-2.60430184238948,6.19377068211495,-1.88534676050184,0.0750432221049775,0.391807170672994,-4.17346937228379
"Igf2r",3.03771721956947,7.64480353694967,1.88457168837913,0.0751532126755886,0.391807170672994,-4.17458808956833
"Myl12b",-2.41902935087203,9.96658788591147,-1.88389509172037,0.075249344910513,0.391807170672994,-4.17556443049514
"Yipf5",2.45143775618038,8.34023318241753,1.88082475233754,0.0756869502302664,0.39284970675892,-4.17999217449656
"Slc39a8",2.38627981216343,4.33768133972967,1.88036386284835,0.0757528327762546,0.39284970675892,-4.18065642645149
"Fam107b",2.37652798180351,6.74824657560203,1.87960949968864,0.0758607755533304,0.39284970675892,-4.18174341977225
"Dctn3",-3.03267686003689,7.85352873143393,-1.87783541113594,0.0761151671084888,0.39284970675892,-4.18429867930757
"Adcy9",-2.32603940637988,6.47593866615143,-1.87783528761022,0.0761151848473568,0.39284970675892,-4.18429885717073
"Rgcc",-3.61026591712389,8.98479181998309,-1.87719706666902,0.0762068850351253,0.39284970675892,-4.1852177237214
"Iqgap3",2.06099056084388,5.70241572324566,1.87629598808503,0.0763365187461921,0.39284970675892,-4.18651469437859
"Plk3",3.13986287912748,10.7729712801034,1.87568390500656,0.0764246869804041,0.39284970675892,-4.18739547103321
"Ccnd2",-2.63724154906003,7.30709477127399,-1.87423329572423,0.0766340003741341,0.39329838090101,-4.18948213714324
"Flii",-3.9531191096147,6.20527291483972,-1.86961461408167,0.0773038156097702,0.395946790982963,-4.1961191031027
"Fhl1",-3.7268672851038,9.50893174180622,-1.86898349010925,0.077395742575013,0.395946790982963,-4.19702520113031
"Ly6e",2.74908552640433,11.54414676276,1.86701335619687,0.0776833240895979,0.396788198955268,-4.19985243692457
"Fmc1",-3.78264993891052,10.136736328693,-1.86268014664726,0.0783191581239737,0.399402921888556,-4.20606404729562
"Dbi",-3.70910290755068,7.97491615806803,-1.85991133634446,0.0787278343685919,0.399636891054401,-4.21002823698038
"Cpsf3",-2.29322080154447,6.67819502125563,-1.85913933521848,0.0788421156787974,0.399636891054401,-4.21113285607255
"Krtap5-4",2.23709600128429,4.28443373174508,1.85906939246105,0.0788524766910862,0.399636891054401,-4.21123291915747
"Omd",-2.81317936919529,3.55824634665953,-1.85755518972604,0.0790770778513489,0.399636891054401,-4.21339860594055
"Pitpnc1",2.23445188830454,5.95851714590687,1.85659734545005,0.0792194449197258,0.399636891054401,-4.21476797289954
"Trappc12",-3.05085555860623,5.77719862227551,-1.85658309755539,0.0792215643243147,0.399636891054401,-4.21478833873157
"Dstn",-1.99868971379184,11.6489203580206,-1.85650619594629,0.0792330044628489,0.399636891054401,-4.2148982595611
"Nr1d1",-4.37937589940523,7.49938455955037,-1.85534519392984,0.0794058955777285,0.399883127260967,-4.21655740290371
"Eif3b",2.09484749518797,5.35433590827956,1.85216642710125,0.0798809613326413,0.401647953783312,-4.22109661890468
"H2-D1",2.33647456808129,9.32571114076897,1.85049066344946,0.0801324077903424,0.401686220390221,-4.22348754625746
"Nme1",1.97914389308475,5.04475641673917,1.85017502341078,0.0801798469768531,0.401686220390221,-4.22393773459526
"Znrf1",2.15556463873916,7.13462164359265,1.84962570737462,0.0802624653835874,0.401686220390221,-4.22472108953798
"Cd302",-3.43132716409773,7.48393011885557,-1.84714877712798,0.0806359309767521,0.402328247044626,-4.2282514533861
"Adh1",-3.27069906752194,6.65776235524555,-1.84609023556208,0.0807960002273278,0.402328247044626,-4.22975925349649
"Cdkn1a",-2.81283981764851,7.42159038377108,-1.84577736397818,0.0808433650497323,0.402328247044626,-4.23020480423453
"Ndufb8",-3.43291384987491,8.09484084178165,-1.84546899142263,0.0808900726295121,0.402328247044626,-4.23064390001345
"Unc45a",-2.23576815311746,7.16414719871195,-1.8441846113415,0.0810848658929492,0.402391996065685,-4.23247223274666
"Ndufa6",-3.00008290139864,6.23776357992927,-1.84332943212096,0.0812147934006138,0.402391996065685,-4.23368913293436
"Gpx4",-2.62928769788676,6.87137840230985,-1.84232371029771,0.081367826642356,0.402391996065685,-4.2351197817009
"Uck1",2.62115883963016,5.77155505829303,1.84209744742645,0.0814022902373026,0.402391996065685,-4.2354415727223
"Cope",-2.64792220513278,7.84081916232112,-1.83989868501464,0.0817378658644924,0.402848525903302,-4.2385673114101
"Serping1",-3.1938483074174,11.0663557226391,-1.83985445974387,0.0817446279679676,0.402848525903302,-4.23863015665364
"Fam46c",-3.23422625764382,7.34536006376303,-1.83893699180088,0.081885020782211,0.40292430836804,-4.23993367995076
"Plcd1",-2.20942654476299,7.34625494956023,-1.83790875761935,0.0820426145588093,0.403084370004638,-4.24139407409555
"Gm2889",2.95581858341799,7.68061549387914,1.83552345726459,0.0824092255825926,0.40426930601628,-4.24477984704342
"Nbl1",-2.54804232565825,8.86916526779933,-1.83346306590857,0.0827270546706376,0.405163643428345,-4.2477021208627
"Sbf2",-2.87896263877702,8.75074981027966,-1.8327134505049,0.0828429540860314,0.405163643428345,-4.24876477546971
"Yy1",-2.76832344674978,6.77214418267801,-1.83167052579378,0.0830044392731302,0.405338345117119,-4.25024275228222
"Sema4b",2.45633644313273,6.57399593428381,1.82989233390408,0.0832804083792742,0.406040252893269,-4.2527614399491
"Lactb2",-2.08043594591438,4.21068049920284,-1.82912246239355,0.0834001388195296,0.406040252893269,-4.25385141335926
"Msx1",-1.8382743469367,7.99355941952672,-1.82759944265428,0.0836374430870269,0.406581416394401,-4.25600679778385
"Gpx7",-2.22611616504775,6.3580121351596,-1.82612348878554,0.0838679778536125,0.407088091298483,-4.25809445062965
"Myh1",-8.81765671891961,7.92681191737523,-1.82336035712562,0.0843010575766983,0.40857490010481,-4.26199976568758
"Mrpl14",1.98354585345784,3.64911534130976,1.82041033593261,0.0847655882399113,0.410209445791643,-4.2661649325149
"Tprgl",-3.33913214808727,8.26713320672373,-1.81004487105786,0.086415603079457,0.416944212492526,-4.28076477209865
"Grk2",-2.74906406690351,5.07063873243828,-1.8100424642881,0.0864159894337596,0.416944212492526,-4.28076815565677
"Olfr93",2.16152920364069,6.33423843368153,1.80779803457108,0.0867769408441384,0.417281427453903,-4.28392219165244
"Cebpg",-2.57652384391887,5.19505994564482,-1.80749420513122,0.0868259040104938,0.417281427453903,-4.28434895575589
"Id2",-2.69560899057132,7.8483983430435,-1.80677058995756,0.086942614233383,0.417281427453903,-4.28536516681737
"Fam20c",-1.80604516356665,7.4280947538718,-1.80618119555677,0.0870377774687273,0.417281427453903,-4.28619268528149
"Lamb1",2.85060925535555,6.22738946321602,1.80559057340843,0.0871332301199121,0.417281427453903,-4.28702174798804
"Fam162a",-2.75808447750508,6.53280960274222,-1.80348258201401,0.0874746557602136,0.417691763833492,-4.28997929185428
"Map1lc3b",-2.25148708853568,8.1188937166465,-1.80346130713674,0.0874781075357143,0.417691763833492,-4.29000912914439
"Ubxn6",-3.80392558413997,7.01337624585025,-1.80239611862516,0.0876510826855908,0.41789857913559,-4.29150272098428
"Abca1",5.24855083041327,8.26988987770271,1.80015813063764,0.0880154800157052,0.419016088760145,-4.2946388855225
"Fdx1",2.14499298810752,4.97672350483077,1.79802531253044,0.0883639818643164,0.420054739747333,-4.29762526103493
"Rbbp4",-3.1424798502175,7.85136519301754,-1.79716371912877,0.0885051067385294,0.420105977935612,-4.29883099750163
"Morf4l2",2.0172218620209,9.57861358284751,1.79356198641365,0.089097182338142,0.421060740200285,-4.30386718812931
"Gbp7",2.078826973414,5.99764401888461,1.7929406754172,0.0891996655802883,0.421060740200285,-4.30473526673525
"Man2b1",2.81264305107001,5.52228489452124,1.79059440625622,0.0895876016045006,0.421060740200285,-4.30801159903572
"Renbp",2.22545140006447,3.75277721637335,1.78897954797198,0.0898554577051339,0.421060740200285,-4.31026492370773
"Cfhr2",-2.74582837707306,4.07326053734663,-1.78889529837133,0.0898694512782757,0.421060740200285,-4.31038244577547
"Proc",2.35020918219503,7.93096094492372,1.78803603983587,0.0900122795777405,0.421060740200285,-4.31158083764831
"Ear1",-2.04436540567623,4.0738974256325,-1.78799431578204,0.0900192200908922,0.421060740200285,-4.31163901960826
"Atad2b",2.32635202550403,5.59463756012312,1.78794187308685,0.0900279442379101,0.421060740200285,-4.31171214685217
"Mal",-3.12641782920023,7.00410728090015,-1.78731784024202,0.0901318122156554,0.421060740200285,-4.3125822018355
"Higd2a",-2.32810444228875,8.5641983014015,-1.78491727884492,0.0905323496480676,0.421060740200285,-4.31592727882975
"Fmo1",-4.42651067447886,7.84088351468099,-1.78449241441561,0.0906034000012881,0.421060740200285,-4.31651899524389
"Col6a2",2.76661737199231,7.60925927088044,1.78387871787854,0.0907061145014808,0.421060740200285,-4.31737353497268
"Angptl2",2.09719538161842,10.3076428263309,1.78349407108224,0.0907705445277028,0.421060740200285,-4.31790903473698
"Sspn",-3.44049931958185,7.44107998457806,-1.7830481554389,0.0908452871713059,0.421060740200285,-4.31852973524615
"Nav1",-2.67556624238283,6.85608762425247,-1.78296478749033,0.0908592669195913,0.421060740200285,-4.31864576925751
"Golga5",-1.91911034978333,6.63185637061442,-1.78285556882512,0.0908775843364266,0.421060740200285,-4.31879777756836
"Psmc5",-2.01823496933725,7.26436237060234,-1.78238196098118,0.0909570518068295,0.421060740200285,-4.319456863076
"Nbeal2",-2.83446576280768,6.8328952934238,-1.78178195600545,0.0910578144336329,0.421060740200285,-4.32029167764787
"Acot13",-3.17957636837419,7.93576148634463,-1.77918896071786,0.0914943893413962,0.422473376572092,-4.32389726262136
"Dpp3",-2.64421196851114,6.93351804882972,-1.77769919038193,0.0917460395497613,0.423029306822433,-4.32596720767604
"Fbxo3",-3.5366961968118,5.58327195487232,-1.77625660224177,0.0919902927566218,0.423527993664759,-4.32797048531541
"Adm",-2.42885275550682,5.91654093504193,-1.77464934364724,0.092263092446423,0.423527993664759,-4.33020114745756
"Rpp30",2.88752774500302,5.28623138707156,1.77461787288989,0.0922684409784954,0.423527993664759,-4.33024481113935
"Csrp1",-3.634877218205,8.09215827541672,-1.77387284965763,0.092395138166512,0.423527993664759,-4.33127833144657
"Ccl17",-1.94132763628866,5.94830786544384,-1.77319094394559,0.0925112341110736,0.423527993664759,-4.33222403697512
"Cops3",-2.84601564301214,7.4909388725127,-1.76973486216902,0.0931015893524307,0.425626131181396,-4.33701335894099
"Aldh2",-3.71734187861765,8.77193443479464,-1.76842451576946,0.0933262712724323,0.426048969279107,-4.33882754525727
"Mt2",-2.49022865319869,12.4739061728292,-1.76503904687522,0.0939089485428128,0.427797653438061,-4.34351055576676
"Anxa4",-3.58905642950941,7.2715916704844,-1.76465765879967,0.0939747870413115,0.427797653438061,-4.34403773755334
"Xab2",-3.17617674252447,7.30990684241498,-1.76176430090053,0.0944755682641191,0.428884708497599,-4.34803463256193
"Lpcat3",-2.05264653489409,6.86569204030805,-1.76029955979014,0.0947299658057334,0.428884708497599,-4.35005633804905
"Clec4a2",2.23206565202362,4.5731125439664,1.75852719428114,0.0950385853348739,0.428884708497599,-4.35250111758706
"Nvl",-2.46259401094526,4.38816683719443,-1.75834355237654,0.0950706123903478,0.428884708497599,-4.35275433553421
"Rbp1",4.0531357273141,7.23455594831302,1.75799781320902,0.0951309344976811,0.428884708497599,-4.35323101553947
"LOC102643180",2.42904579491473,8.75592533887963,1.7574236862474,0.0952311773195765,0.428884708497599,-4.35402243954117
"Bag3",-2.50320144538571,8.05216434116724,-1.75739798563312,0.0952356667968766,0.428884708497599,-4.35405786328831
"Ptrf",-2.76370068695675,9.00876309958735,-1.75601892805482,0.0954768345822656,0.428884708497599,-4.35595813441721
"Csf2rb2",2.27468810157187,6.71116358249127,1.75594731548788,0.0954893725260866,0.428884708497599,-4.35605678522916
"Emc2",-3.1252310970921,4.34945996681597,-1.7556337870335,0.0955442819426858,0.428884708497599,-4.35648865821873
"Psmb2",-4.63870147808585,7.68844461892591,-1.7490123245916,0.0967103247093979,0.433426097568887,-4.36559721041171
"Mpc2",-5.42184647462286,7.85759192153748,-1.7471216234802,0.0970455293493446,0.433426097568887,-4.36819377706141
"Hmgcs1",-5.0492055613007,5.30980426363153,-1.74708686128472,0.0970517017742467,0.433426097568887,-4.36824149929082
"Gfpt2",-2.47028753171008,8.43608759346033,-1.74684925344241,0.0970939008516092,0.433426097568887,-4.36856767469886
"Akap8l",-3.18059847285465,7.14054548986908,-1.74556426478364,0.097322389425538,0.433845174437772,-4.37033111448443
"Fstl1",2.44923380748268,9.89221467105221,1.74404027888329,0.0975939773833067,0.43444883758377,-4.37242139154081
"Neurod2",2.41171297030838,7.22900091518255,1.74329293993956,0.0977273990841556,0.43444883758377,-4.37344597532106
"Mapk12",-1.71110655819161,7.36334219494507,-1.74241755398665,0.0978838813115387,0.434545109458801,-4.37464572701747
"Tnrc6a",1.81842671074167,7.68643191975916,1.74104387720131,0.0981298734014074,0.434693525552015,-4.37652757617573
"Dtx2",-2.31948586434139,5.95129517468655,-1.73998566460508,0.0983197375052707,0.434693525552015,-4.37797656759592
"Dcaf11",-1.77686106563861,5.88494500765258,-1.738517127897,0.0985837474100365,0.434693525552015,-4.37998640977492
"Ccnt1",1.9692775290623,6.27225439903076,1.73685658709069,0.0988830125320272,0.434693525552015,-4.38225762947638
"Gmnn",2.38190596513369,5.47483111965713,1.73648803198225,0.0989495403242881,0.434693525552015,-4.38276152245959
"Ccr2",2.96062255251735,5.73880797097937,1.73458528107102,0.0992936203487903,0.434693525552015,-4.38536182040004
"Defa24",2.13320610392046,6.06062319518274,1.73436804185114,0.0993329699460413,0.434693525552015,-4.38565857502827
"B2m",4.80547572578114,10.5072386443243,1.73432642728749,0.0993405093299796,0.434693525552015,-4.38571541873433
"Syncrip",-2.33969574732324,6.18570725167754,-1.73422163651635,0.0993594966461014,0.434693525552015,-4.3858585542818
"Tspan13",-2.07710977244826,4.6834070100743,-1.7340700718527,0.0993869645869441,0.434693525552015,-4.38606556861224
"Pea15a",-2.32568886439537,8.59076526702408,-1.73342723892974,0.0995035375103765,0.434693525552015,-4.38694344287094
"Grk6",-2.46165675334566,7.72513609656692,-1.73287373731004,0.099604005366286,0.434693525552015,-4.3876991443503
"Ifna4",2.04243069329013,5.07193996997906,1.73250682379858,0.0996706532370273,0.434693525552015,-4.388200003863
"Shox2",-3.55581220399757,8.46625731225754,-1.73057542991066,0.100022115098019,0.435061503515716,-4.39083527459928
"Acp5",2.72579893476325,7.76663389415909,1.73055960222078,0.100024999722354,0.435061503515716,-4.39085686218879
"Man2c1",-1.85652126344798,7.7759534727955,-1.72835428714141,0.10042762420977,0.436224033461034,-4.39386339292656
"Pvalb",4.6176903571918,12.0619756518759,1.72696253287829,0.100682435250919,0.436614490315271,-4.39575942999417
"Sprr2k",1.89396789403563,5.6017936874602,1.72581915337134,0.100892189002303,0.436614490315271,-4.39731631060665
"Hdac5",-2.83611170199946,8.01783249500615,-1.72564636241814,0.100923920349015,0.436614490315271,-4.39755152934352
"Stk19",-2.94530864291935,7.90905428601735,-1.72373653983188,0.101275213444083,0.437546934222896,-4.4001502726145
"Cyth3",-3.02505640860146,7.53842019959127,-1.72247652983823,0.101507556124215,0.437963659154412,-4.40186371371852
"Pcnt",2.17037609817385,6.02607990660052,1.72043141191861,0.101885647866854,0.439007276838062,-4.40464295425092
"Egr2",-2.44703934158651,7.0716044514789,-1.7178784786191,0.102359322824709,0.439934200703161,-4.40810909817217
"Stoml2",-3.01836784723207,7.8281251906962,-1.71780079056866,0.102373766840636,0.439934200703161,-4.40821452028827
"Hemgn",1.96453573633156,3.01369988192821,1.71599231653312,0.102710500157217,0.440793531300547,-4.41066767488599
"Mast2",-2.14307038162588,6.87574824395005,-1.71507490771653,0.102881683330838,0.440941044382035,-4.41191143616759
"Hsd17b12",-2.29009961462343,7.15185489794235,-1.71260606981504,0.103343573317113,0.441989034553489,-4.41525623414073
"Anxa3",-3.36476003916245,8.61928342071077,-1.71161133592356,0.103530179364176,0.441989034553489,-4.41660296295626
"Cox7a2",-1.99988257140911,8.89260743575739,-1.71157175092164,0.10353761125904,0.441989034553489,-4.41665654422505
"Mrps11",-2.16289565694671,5.73479565113057,-1.70754067374249,0.104296831365561,0.443321883807282,-4.42210840886602
"Rhob",-2.70385182007085,7.79593206597735,-1.70715038799592,0.104370591762227,0.443321883807282,-4.42263578041134
