"","D01.CEL","D02.CEL","D03.CEL","D04.CEL","D11.CEL","D12.CEL","D31.CEL","D32.CEL","D33.CEL","D71.CEL","D72.CEL","D73.CEL","D74.CEL","D121.CELL","D122.CEL","D123.CEL","D181.CEL","D182.CEL","D183.CEL","Symbol"
"160325_r_at",4.38841418415933,3.81965150123285,4.08150521152003,3.968373524914,4.23049528940363,3.7705021799432,4.25154370174624,3.78866840044709,3.98543008822294,4.38579715114976,3.81127288917178,3.71788133934246,4.02518817816887,3.61255256252707,4.09981415306608,4.04084370469998,4.03600468836333,3.96459201628091,4.03701281789281,"Cdv3"
"160327_at",7.65050182988219,8.03764103895252,7.7089021897952,7.80394924901153,7.4848787551248,7.90768115877235,7.36883997941882,7.56926466149048,7.61999303765346,7.32436836914029,7.53296235083813,8.1569184089618,6.97461069017888,7.36517708087091,7.79586888084335,8.06895052390172,7.76367430811274,7.63660263843968,7.57420058502229,"Dctn6"
"160328_at",8.89804735437513,8.28769432540597,8.31707735201422,8.21896140813347,8.52897172770679,8.07432243781307,8.67123862747775,8.03603036583389,7.72302817154236,8.43150298348955,8.15796668296944,7.74599596391994,7.45451340555882,8.36411825914638,8.21480377796646,7.89314633227921,8.17015479788467,8.13482011704706,7.83428124587251,"Lonp1"
"160329_at",7.05553635865705,7.32977445648604,7.1962659211553,6.96426079284147,7.08701546397291,7.43323443284505,6.59716459660751,6.91527795637733,6.59918330273213,6.46843721779693,6.7511299888534,6.70393209025321,6.59331322570659,6.84967097317918,6.53205575231206,6.49908790449534,6.7964860043351,6.8076693969697,6.78784106060359,"Pithd1"
"160330_at",6.28751529960899,6.68033640291596,6.49502322225237,6.51623163910612,6.35967400529696,6.5170072616005,6.23445753369073,6.33444780466892,6.64701474071214,6.51153960896754,6.96263292536389,6.89203127548234,7.13387679766713,6.56759450330081,6.79060113348228,6.87573203778036,6.61114081949687,6.43697338638876,7.19409137767822,"Chordc1"
"160331_at",6.73455505378933,6.51018826572866,6.58625290502998,6.4757988683621,6.56897807396321,6.62965433769639,6.50164943060013,6.55572394504173,6.59277367630077,6.75496525907527,6.43383024960599,6.5667135769868,6.54452084637682,6.34660455401881,6.5977838992863,6.50237697611498,6.66351759192438,6.38961128354467,6.61401735629763,"Zbtb7b"
"160332_at",7.33719822545217,6.99441631203058,7.28066444925437,7.30906257423354,7.24789958292473,7.07842778843714,6.96647702951662,7.38793259519693,7.67977178195379,7.24247104544248,7.22213043560341,7.3932805384758,7.53388296467304,6.98440907924347,7.46722808988845,7.60968453816237,7.28424456284701,7.35765971154767,7.2875725498451,"Pdgfra"
"160333_at",8.33400054030835,9.19574293424846,9.11421315078306,9.0353282231194,8.54263913726386,9.41158329952114,8.43478498935336,9.13077962442955,9.07096312345156,8.79232114376701,9.0751240976382,8.87628963255067,8.86048764761372,9.03165054964164,8.7318900064356,8.70505027175412,8.97788297556481,8.85019371446993,8.86343049518211,"1110008F13Rik"
"160334_at",5.26772319626911,4.37515446928006,4.71252828393631,4.71566714089565,4.88367546558145,4.52226308979367,4.95794454717872,4.77499851030492,4.65425232210526,4.88218464579811,4.41399781624767,4.62443127012379,4.89927897774983,4.52619065867888,4.62934920689036,4.70628343941151,4.61949668161413,4.64625282835391,4.52724577818522,"Tmem134"
"160335_at",5.9671890718378,6.78059684688313,6.32411805098977,6.38494920623321,6.31827421178857,6.42598278205974,6.40868518623155,6.35130504117999,5.765387410842,6.65535936504686,6.17941431112729,5.63878210065788,6.12921662780376,6.36901809554503,5.67032029048405,5.92253997117069,5.79532060616385,6.00413891637348,6.14071836103987,"Gclm"
"160336_at",6.8673941415752,6.61131653860884,6.7838583572728,6.97938660159953,6.68086872415169,6.57408311924814,6.58860450926742,6.98157718147076,7.26800041705465,6.66831250324794,6.91388612929889,7.00685544207267,7.26530090249514,6.62008495639158,6.94280422206363,7.23789516126887,6.88724243723506,6.91073653649215,7.08954900530354,"Icmt"
"160337_at",6.99906598549097,6.42357895162933,6.70584228283347,6.73576096190991,6.87133056737545,6.40534409799693,6.90305395206652,6.63200909929537,6.27595510139343,6.74201685433318,6.49402296830252,6.00210782754116,6.25686186861933,6.78673970539461,6.3714230646233,6.09496548462184,6.37290332482187,6.46920627291859,6.28097781245235,"Isyna1"
"160338_at",7.25888023099262,7.48718397023483,7.27807813147856,7.41303725096185,7.37534223723422,7.43972599269799,7.15832178572129,7.35896825817552,7.00136665293816,7.3271687994902,7.21079449950889,6.9060365076507,7.28932926099947,7.41142791168887,7.00478622770885,6.96800382429584,7.10885805716041,6.98676567425818,7.22592734006736,"Ankrd13a"
"160339_at",6.65048021411265,6.06363167000138,6.52807910023608,6.62896130287809,6.51486933073173,6.26627418611035,6.68096504852123,6.32570454520474,6.07035301228248,6.50240413730334,6.25085527236939,6.15451219011911,6.30816683327672,6.23753011874857,5.9775182306515,6.11318686808243,6.04149998189068,6.42818843804593,6.16071464919897,"Pycr2"
"160341_at",8.46901722480572,8.39738448217049,8.71017784302829,8.4817379097965,8.57869252657751,8.01541566177949,8.46374633686809,8.31468317166515,8.31767156679398,8.62494920215051,8.24156598954192,8.40288189803318,8.50950552761535,8.48135030234514,8.16543843966619,7.83371270174648,8.30532741326152,8.12950533316332,8.21533154212631,"Aimp2"
"160342_r_at",4.4945983716105,4.1117962698098,3.78447494184837,4.00281225436485,3.90782795660779,3.98346130126804,4.24647976412146,4.00749639186595,4.1221078232772,4.02694814718958,3.96216678273453,3.88249182567507,3.75094857252885,3.93986787946663,4.26566925470251,4.57963218869569,4.33518924506511,4.26542844995929,4.0523215001424,"Ndufb2"
"160343_at",6.19043289288008,6.29996309204151,6.34450494678083,6.34258203715908,6.07069725987183,5.86597137891527,6.37891829147649,5.83961669528074,5.97373738538656,6.20480050514707,6.17079164406704,6.39808242983412,5.83533705227355,5.69454048014158,6.02024978315354,6.19503199945622,5.96962311475216,5.82408683424995,5.70802223420012,"Srp19"
"160344_at",11.1977299841559,10.6653310708263,10.8602063446632,10.8377670221461,10.8107528516192,10.9581315117035,10.8697959261418,10.4823383846882,10.2301206589215,11.0022284132074,10.6707779844894,10.0758703085748,10.1070514011731,10.8945698232869,10.5108835316714,10.6488395523986,11.0018170773661,11.0525476692279,10.5939496511948,"Npc2"
"160345_at",7.15493305381812,7.05349215972902,7.35116669063219,7.21464505246554,6.91441510817341,7.01075902725147,7.14366305765741,7.04039567248849,7.01586843181253,7.30734090601322,7.1753184761719,6.78974736019567,6.78944767506353,7.15064809681498,6.96171788989223,6.93472900525767,7.00337981418518,6.96758038597002,6.76669749539842,"Mrpl34"
"160346_at",7.44941495186969,7.13008681301242,7.22484149739888,7.40258098278057,6.88900022168531,7.27824017374005,7.03932256857252,7.13762196574117,6.86793832707796,7.09222442636994,6.9735563070971,6.69510876360747,6.55989816933574,7.246235731146,6.77588158258549,6.88710963454063,6.89483661048212,7.16212214943021,7.07514158623077,"Dalrd3"
"160347_at",6.55126702691767,6.47178950540161,6.0495636622097,6.22024431083203,6.28811284370974,6.40907992762522,6.71442624469282,6.16276757527809,5.57341713229565,6.61009691545143,6.10517834268096,5.39308041774672,5.54539148901406,6.45812950646173,5.65525518715018,5.7239108581485,6.03169479313151,6.02182231526214,5.67906660477755,"Ncaph2"
"160348_at",8.64328627135041,8.41923870369958,8.50295374837658,8.47813150706001,8.4301305079726,8.33922804823092,8.62518160573577,8.23021321088817,7.81178341327797,8.6750262966784,8.36992483841256,7.99442258408094,8.13487371914421,8.71973473577228,8.22798106798374,8.01674222325315,8.37560474517608,8.40904563885306,8.32668710027642,"Ranbp3"
"160349_at",7.79668193142705,7.82851625312559,7.50004621699305,7.61364981672169,8.05615398552332,7.74385785563547,8.32485421598416,7.68112219066281,7.61430287634701,7.79567881541518,7.58840384208298,7.17156831148073,7.30827926609348,7.8682924252945,7.39080774952383,7.56082153432819,7.7735965926142,7.83716970093182,7.60566404561241,"Cndp2"
"160350_at",7.91623252470307,7.8659391725917,7.51738314401271,7.15803038232103,7.69979726958154,8.09055760600307,7.41486424346883,7.66411064455353,7.24273999507617,7.46482110243763,7.85002716075638,7.54265298257131,6.48627670563056,8.51699211855431,7.39911929210579,6.82284026985493,7.17006025719089,6.89527115120528,6.32261232707103,"Gstz1"
"160351_at",7.11056030116115,6.83145241300647,7.0769183426515,7.0552672609618,6.60353844399788,6.90815889858945,6.84160640895767,6.88035908908965,6.71585515476075,6.98204685702815,6.99216562721072,6.72281274389516,6.81931169240996,7.13492247131991,6.92048060877355,6.75848626681182,6.7752359774748,6.89949186694893,7.02511112413907,"Rnpep"
"160352_at",6.06537296207746,5.72964793849807,6.16233965539257,5.97982808453623,6.16286523852988,5.92997887392522,5.92859611439165,6.06543095725251,6.04350082081269,5.99432599203042,5.98711542241827,5.98602219190192,6.14448060334632,5.82541892370014,5.9365591361529,6.04840372837957,5.83796524671302,5.84623377325307,6.00727118760504,"Pcbp4"
"160353_i_at",4.40193597013421,3.81885358925866,4.23840509147488,4.11190152008807,3.99405128952429,3.85329165976263,4.36587344387482,3.98361891947145,4.10125141863409,3.99661089257494,3.98147652391214,4.11190152008807,4.35615732408694,3.98796609314229,4.33808520485615,4.18960085763683,4.28302196562899,4.20054275580392,4.19164557777319,"Mapkapk2"
"160354_at",7.09080986506804,7.0841976531823,7.55506865623026,7.41292337257202,7.05758099160972,6.63662425191476,6.79754254034764,6.77333528851481,7.32263219693866,6.75592915695978,6.86435288468673,7.30462157058811,7.04771692117498,7.01058517077287,6.62785484908689,6.78566285800724,7.42660793565426,7.07114092483245,7.25324705976545,"Ldb3"
"160355_at",5.47784827827979,5.2112214068975,5.89397787104218,5.85891361522776,5.93915477488808,5.47489117361211,5.68018482314932,5.79525238774358,5.93945370762164,5.63235745953292,5.67915014132934,5.78460216991193,6.02578073821916,5.49934802272777,5.69352753811544,5.82954753845801,5.54854368754028,5.66301310413935,5.79051038965327,"Maz"
"160356_at",4.82878375597135,7.06308876722652,5.90216916627744,5.86024886069714,5.35094162635521,6.6170712689846,5.41184665448701,6.59784191021651,6.10926035600986,5.44989524045967,7.02212758057028,6.17249377858106,6.49776589207264,6.64600271767786,6.6653933072509,6.56340337688852,6.40582052741828,6.34522317801541,7.01390056369139,"Cmpk1"
"160357_at",5.51026434708096,4.65196874033417,5.35777357902145,5.16628551181965,5.12850526024765,4.91723879496764,4.96449995290571,4.98412210248061,5.27776164394661,4.92412913181591,5.07061127063507,5.0040533348667,5.22531342284994,4.90859138783083,4.75779227566373,4.86667540542187,5.11710964831017,4.95120579548307,5.05177768625388,"Dazl"
"160358_at",7.69729942279056,8.67267311525793,8.46977481592784,7.86045701883253,8.13023752523321,8.21343216579565,7.72530150079826,8.02643654800497,7.62828192656432,7.79344245449233,7.70484450606575,6.81038278715658,7.58046939458703,8.43496247980211,7.58414773759759,7.79400469222392,8.1739661183331,8.07119766232931,8.08986957147801,"Cd34"
"160359_at",9.14024724792032,10.0320104741854,9.30741025803074,9.76197409498361,9.04942404623294,10.0441102733649,8.29852984153961,9.50366295059792,8.92023456277444,7.88015428261028,8.45660938784139,8.54615996895532,7.51130077949515,9.23565361238069,9.05623747957734,9.16425215846225,8.82593401253174,9.19021205808911,8.78692709010546,"Rgcc"
"160360_at",9.09777743899807,10.1983916938747,9.98446784763308,9.97298396957244,9.64594908748443,10.2474770947601,9.55917058904578,9.91524688388618,9.8830532070461,9.57611300843742,10.0600768575618,10.1513557813127,9.89129920528755,9.84277523729442,10.0058757610638,10.2304581543053,9.88271141625551,9.95971658467364,10.0356342866661,"Selenof"
"160361_at",7.62173860739873,7.69957260311581,7.68101567609381,7.52408257414216,7.35462856972479,7.89014165368739,7.44575698085749,7.51931356704915,7.07639295371945,7.45186506432948,7.33162327094179,7.46600636093809,6.87265673322086,7.71050577689607,7.63993635238716,7.6836396387694,7.63312161107696,7.67978491954619,7.41885428526138,"Trappc4"
"160362_at",7.29946695247073,7.49220978434433,7.27258067941381,7.23787038209335,7.55805373133212,7.43055218189907,7.43438290748747,7.78622220597751,6.47020446859894,7.39695384538467,7.04079840956246,6.08786367812955,6.80496371521092,7.43960582643056,6.48005939043139,6.35772603611953,6.38961620061312,6.80069324702426,7.11102357346011,"Mat2a"
"160363_at",7.16831115903444,6.42793538581096,7.20665624360842,7.00467480681857,7.03734147593566,6.66382537968103,7.04873570619637,6.84686340002516,6.79393486005412,6.93626802170514,6.75780002310425,6.84813328051453,7.00849172945443,6.70073307707091,6.53459209905226,6.37824795629745,6.63982987723371,6.75754067730947,6.79286241493643,"Vps72"
"160364_at",8.72019270314384,9.509946184741,8.75052902763349,9.20170408676525,9.62945148326677,9.63539024403451,9.31957325358537,9.56154416110373,9.55547625756492,9.68902286746862,9.67547441828354,9.8898255454334,9.49388461881154,9.53163554257704,9.89409171292469,9.9629781991883,9.73121894270375,9.60417977383034,9.34194040002781,"Tra2b"
"160365_at",3.58011360003031,3.83641660170619,3.78804711564131,3.79705986371188,4.03878623555429,3.69755463227446,3.66752357580518,3.75100278326511,3.67887444005867,3.78148625655126,3.48834679661646,3.84063024265021,3.66250215310562,3.78945892668857,3.67159965904561,3.57811611618097,3.57862055756549,3.60461494695354,3.4293158958538,"Eif2s2"
"160366_at",6.46031291378248,7.75323527188962,7.27932756498854,7.13102320078559,7.07010248104665,7.8053956056628,6.88448323039313,6.8535497395551,6.8759227128008,6.70235647734338,7.13113132320222,6.84800807917667,6.71659082114141,7.2812252199844,6.93473846133891,6.90812062618345,7.16319010909215,6.96511593017779,7.12678061636242,"BC031181"
"160368_at",3.47032335812017,3.32803437319139,3.31525147875952,3.45411206005884,3.1865387990594,3.29408998876287,3.31217516751632,3.19421341986273,3.41620035434653,3.41489840282646,3.27170391089738,3.57832689490931,3.25766769090808,3.14005725494592,3.47713975736147,3.43340544177206,3.40681920071143,3.35431874730775,3.5398718076504,"Srsf7"
"160369_at",4.16752820771308,3.9128586781798,4.27774314445095,3.82001256740582,4.16453311618902,3.75421713716967,4.32448091684929,3.98616740125897,3.75927964204096,4.12560412289184,3.71183721128822,3.91223652634061,3.73417546225177,4.15598108009145,3.35402525505363,3.59851402771333,3.57198966326233,3.50626877864899,3.71849964816129,"Dhcr24"
"160370_at",4.40256952740932,3.9188979351283,4.24278165896473,4.05262875119336,4.30370104394528,3.89859826268016,3.98014038882659,3.98827366548497,4.03309956201475,4.00010996170345,3.7880956365222,4.14958770195754,4.08486676707951,4.03414088226733,4.16837445763291,3.95629116963233,4.15089303199043,4.21114425937398,4.2796754000637,"Dppa5a"
"160371_at",7.29160972344011,7.72673915027253,7.47331446039787,7.39721296995175,7.20188815965879,7.63165141413676,7.30463253298893,7.43577753496777,7.49693015110847,7.43167027326179,7.92817643931969,7.66025988778258,8.0965070659974,7.60981093395917,7.79527236659004,7.69765349433035,7.57518913169894,7.58830356384933,7.8719624327177,"Arl6ip1"
"160372_at",8.44573622607999,7.9732505865,7.88682788065016,7.69211255343298,8.21468671137474,7.74762184979068,8.41482614601533,8.04470211210117,7.83373453608141,8.26091731180117,7.72584434242407,7.86461551404042,7.66304321620308,7.87452105775316,7.85792018736835,7.59848219469756,7.85205141941634,7.85716563116798,7.69429131011966,"Stk11"
"160373_i_at",6.4565190409143,8.1657070481165,6.91283662765642,6.79830890328029,6.84603840530208,7.8040974346213,6.12800323350822,7.26722421714293,7.34834846683092,6.071845636834,7.14359142541383,7.50237614136223,6.07531408743049,7.17809327720938,7.39049496435961,6.94380036943357,7.05600591105157,6.90191674239114,6.43732719344925,"Sdpr"
"160374_r_at",2.83567818622436,2.74213181196619,2.70792604234482,2.60838555510034,2.64228767704547,2.66750492333738,2.65752365010418,2.81339424050542,2.69966985969882,2.55129173887305,2.81460703700009,3.01882870952024,2.66910091685005,2.60523218962348,3.09530170981578,2.77327593892784,2.623822713246,2.73473692040567,2.88002287211714,"Ptbp2"
"160375_at",10.6731580193426,11.0532037729826,11.3569900654061,10.5400797314768,11.2682026142341,10.9979186472781,10.8023622332006,11.1340702463994,10.6775421681349,10.3176451150471,10.6674612442081,10.5865247865109,10.0387791531514,10.3432345254665,9.72357785223742,9.41585121632572,9.56051910925459,10.0361797582876,9.59957946796259,"Car3"
"160376_at",7.93134392649632,8.94055666340352,8.15460275687091,7.94885787354907,8.06125414464492,8.60529028133682,8.09150394303348,7.9797407883218,7.77042045784544,7.84972946341809,8.25955562718649,7.64640873837022,7.87675017961037,8.62678245062167,7.90090125754338,7.63095434062646,8.1502408101115,8.11906224475834,8.2748920202347,"Trp53inp2"
"160378_at",7.73357641766922,7.55987992624575,7.63990818957161,7.62034014758639,7.53585601987169,7.60769948341174,7.59364911487435,7.60454614505576,7.68421339645231,7.47873680828391,7.50246358171454,7.70461671778226,7.45426289071297,7.49751277109487,7.63281185527138,7.69614109872261,7.68087120225252,7.58946123027324,7.64097052869153,"Tmem109"
"160379_at",5.30840009189656,5.56226059226715,5.34315902132326,5.24064945658699,5.32281903170969,5.47672505918391,5.21142292969963,5.38036492072192,5.35412257264296,5.35020421376521,4.99940296892186,5.26186558760556,5.17276825506203,4.67241569771083,5.06842704994736,5.12746595370315,6.02989295458743,5.45424738654805,5.27889114434507,"Epb41"
"160380_at",6.32141180110119,8.36559107197272,7.31010272603443,7.34345572630298,6.88932877808869,8.60291684042661,6.72363143472442,7.39215738666475,7.20303056946035,6.5205843915301,7.20559372464038,7.26398412028711,6.62444146901062,7.28247265729641,7.25548959094261,7.30620043208366,7.18807969994125,7.12129926025646,7.39594131792464,"Becn1"
"160381_at",3.81517077987669,4.39818754448607,4.49258068144157,4.22448584770074,4.00639341223602,4.46571600813056,3.77925662589472,3.78365300043608,4.28156630974679,3.82348917871519,4.12926425804204,4.38479382981214,4.44082005007498,4.07889429107645,4.02097384129742,3.92073104834957,4.08123917730899,3.84117456814345,4.25266601609111,"Mrpl50"
"160382_at",7.52240910529192,7.30528757822934,6.95606331266136,7.09151472383864,7.56033447424889,7.32538939892773,7.52638916999331,7.52705987807307,7.23116059739777,7.62866992191341,7.26288248501832,7.22352887887205,6.62105470230948,7.58994782804729,7.50524580347539,7.36618433690914,7.28303685058246,7.49516257207068,6.97218618665665,"Rrp7a"
"160383_at",8.84154591117138,8.95557084442679,9.45962018164694,9.10571789971846,8.74708687497105,8.80108869696853,8.69571678643165,8.41952430345129,8.65947252880309,8.45987802591388,8.72859628387104,8.62743145905799,8.04717911014597,8.77792873077063,8.38521987904126,8.04077720204996,8.53806391011725,8.6521285243683,8.68620535440079,"Cox7a2l"
"160384_at",7.33289267138018,7.85678369675623,7.93229559453732,8.06975350922678,7.69185116482813,7.95978212424061,7.95330402039267,8.126726084741,7.34549394548418,7.84575236093154,7.93465716587124,7.40797725032035,7.61261093971132,8.07666195809225,7.44431748207296,7.200680152428,7.40512962304283,7.53753646977209,7.80946519733762,"Ddx39b"
"160385_at",7.83447275239963,7.96704497905924,7.96594439446855,7.62705169451324,7.69341961358156,7.9526407427986,7.93914718689165,7.7657029583957,7.92725006655714,7.96837301091392,7.98374746042454,7.96437257574656,7.70402824934412,8.0643192303197,7.78726323968145,7.71279298482371,7.78746830065057,7.77917051685906,7.50979290062287,"Gcsh"
"160386_at",8.67981485079311,8.69908590943783,8.5486308091668,8.87951877821553,8.47498556827484,8.82701371872759,8.48187987475084,8.51887982659319,7.51118937406606,8.43121317340561,8.46610039024015,7.46732683597919,8.02982004817053,8.79483317733003,7.92068674219714,7.91914516182541,8.35231475441183,8.4115029148137,8.52228778495223,"Clptm1l"
"160387_at",7.14182642308049,8.02375615932736,7.31181564392594,7.1206403309724,7.5423120897196,8.40842040671138,7.55714436989482,7.91654804463218,7.67079974454968,7.24463536669221,7.71859060759043,7.6960701341013,6.5038796750621,7.62669814905653,7.61503199055884,7.34245243500178,7.51595681653478,7.46847369405278,6.76962017679116,"Cd302"
"160388_at",4.90901106792582,5.89407152861522,5.29399850158863,5.09816000979654,5.14328020300242,5.94727547895972,5.02242516943907,5.51580132228058,5.16341496831203,4.7625862123212,5.10254662331331,5.19094981894331,4.57435239158297,5.48596247389342,4.83179735555218,5.03730488065993,4.94314416866118,4.86934389939142,4.98334294740691,"Msmo1"
"160389_r_at",7.20289210459389,7.01582597306755,6.50345402251186,6.45407215848945,7.00756584502409,6.96422621783457,6.92366278537683,7.06211772353538,7.13739954046684,6.91196824014619,6.73351406957043,6.77676017219663,6.39378271904608,6.75126576994187,7.30189326105611,7.50988991472645,7.6225111639672,7.45222784336266,6.71012815680748,"Rps27l"
"160390_at",4.66125906629638,4.34337355122328,4.732508017674,4.54388682374523,4.50312303463016,4.38443975760892,4.39244641254468,4.27632871984103,4.58748016284575,4.40651070493159,4.38339216047061,4.44400319485355,4.69053684797001,4.09825777638361,4.51066745977268,4.82506880933115,4.70880067632029,4.64692513272425,4.77987757372158,"Sdf4"
"160391_at",8.11921202137154,8.7770078875456,8.74716311216282,8.23798698180135,8.03099425712435,8.66557234277132,8.25551305252278,8.60414019014138,7.94954208434929,8.10735724004894,8.07080225723059,7.85667226769366,7.58818627816637,8.30260355480878,7.84116858791544,8.02928879207879,8.09801807677345,8.17279250171558,8.0728582661445,"Fads1"
"160392_at",6.04789358936186,6.42621858713551,6.09064299471935,5.95449234126177,6.00186028411281,6.22408770589762,6.13208131325685,6.22043070300352,6.21175773886261,5.78750312121712,6.07759655137956,6.11179872283664,5.98364495758736,6.16319099638876,6.25034650058959,6.42765867816258,6.29141185230483,6.44260169740484,6.34081333684698,"Slc25a44"
"160393_at",4.80257307726457,6.11326294734299,5.17305539350982,5.46063827963044,5.33789792200617,5.95722178265339,5.15119888322781,5.17245854451326,4.9999443792819,5.34852124321451,5.87145707578636,5.46439617927259,5.78334581142594,5.9700834265869,5.8646091777736,5.05483208811402,5.54427769834803,5.36306585073268,5.92607475303655,"Etnk1"
"160394_at",5.49021245595905,6.32036626485813,5.56467091930555,5.72901547053279,5.77853607390284,6.42701840555022,5.82028472616019,6.14675532110761,5.64060818345459,5.70817239248948,6.22409863848118,5.72417182362001,5.6097149613668,6.24759317535284,5.68025114294901,5.15830924371831,5.70445770754276,5.58747800213474,5.20505891474862,"Trappc12"
"160395_at",4.877161637519,5.81857121703889,5.96029032055542,5.7573839029862,5.82657675802274,5.85729670017973,5.87727566934798,5.86295443644109,5.36811837555912,6.11638168314811,6.624480347078,5.88163634061316,6.66999291721251,5.7637956443293,5.76623784506089,5.87100485724934,5.8097164647242,5.93450733159269,6.14034866658761,"Nudcd2"
"160396_at",7.57051271522213,7.58015876650697,7.28244046310995,7.15881513380706,7.24102842899416,7.62238849606568,7.51790968760145,7.77797249567174,7.08118939564168,7.37971087489976,7.42090126226999,7.14421097895837,6.73438844593406,7.58594934110418,7.23116064356528,6.80140830777944,7.18665319523502,7.08423887134685,6.90609097503521,"Cers2"
"160397_at",6.35024602029652,7.67913747027707,6.74504215997842,6.73033717817351,7.01450182949762,7.66017415686258,6.85883151189006,6.6540664006204,6.78713162065989,6.801706523417,6.82942173158453,6.83029666746028,5.85078125584105,7.11467294405655,6.77122804742797,6.77743295013691,6.89939021709989,6.85416511798678,6.06956861398723,"Ik"
"160398_at",4.57147848799867,4.70470805058573,4.62471376579365,4.45658708646439,4.67254465046166,4.57023616287413,4.64784673930555,4.86790203290722,4.73889415402792,4.32427782593892,4.32961801719427,4.5703565613277,3.93796008030404,4.46054236299372,4.32492293491483,4.42947739605902,4.37211664597608,4.58222991229307,4.01869698434658,"Nol7"
"160399_r_at",3.9334267860539,5.7330797519772,4.6007792819957,4.80556636067631,4.42414950394924,5.48119321398284,4.08130079106244,5.40451389910284,5.7895369250339,4.10465053290636,5.96737478098394,6.49977969109385,5.20004578148447,5.00070737201445,6.39510574363752,5.80000164408919,4.90805116657813,5.22424976830573,5.17870748879042,"H2afy"
"160400_at",5.11864754910886,5.73584182893773,5.38702613480758,5.38180632075341,5.14024530779341,5.67969522617503,5.13610538474849,5.2253696781726,5.51587441272889,5.35292140283091,5.54461798042216,5.74363695165369,5.37798933158959,5.53395663910278,5.68518589019066,5.36963316595558,5.590642633833,5.59089890988187,5.53710098506565,"Ptcd3"
"160402_at",9.22087783613691,8.84625763546741,9.06606809791787,9.00317390008193,9.03785567405629,8.64608435995619,9.05270244060093,8.69676670648359,8.09451875201023,8.94026837473751,8.71987495266733,8.05906283441022,8.13626959354544,8.79673759151475,8.24841822243416,7.70327542762451,8.11662843972599,8.33856421391187,7.78604523121984,"Elob"
"160403_at",8.42393175897666,9.38782013007168,8.25696152723174,8.61689877911883,8.43406927179934,9.16017646408034,8.20686664355899,8.49857142235377,8.64829385226737,8.26172988450962,8.90236196455592,9.01934696134527,7.84869479876906,8.58949910030305,9.01173572377978,9.09051752028554,8.81387516877506,8.80153519783964,8.46589955573336,"Selenok"
"160404_at",4.57729564606994,3.91176565433645,4.31074513562158,4.23508357367286,4.30504082689826,3.97685609287448,4.67311696624366,4.26728834910893,4.36429533055688,4.31964280405231,4.18625543790797,4.36374508658482,4.46475330215071,3.98373366062986,4.16355515975034,4.35961876697482,4.44757287218009,4.37875820939852,4.13467838775089,"Hils1"
"160406_at",10.5167771107563,10.8236922645343,10.5890966004577,10.6471747773713,10.4540261077266,11.0666782812924,10.079176229331,10.6791595984279,10.3223504237252,10.6578278516484,11.0995877191712,10.4305701443641,10.3372270402965,11.3218736759807,11.0188725831287,11.2464100294077,11.4160857274579,11.2917666666703,11.2485993597318,"Ctsk"
"160407_at",3.23343275592936,2.79696459159995,3.16814666184677,3.30675992240431,2.99176852086852,2.86027260916395,2.98577107843132,2.94413018666982,3.18832046293494,2.95833897653117,3.03158818773911,3.14888878845291,3.21969022018002,2.70348162319382,2.99046282862809,2.94291895266328,3.1393042449595,2.88508545681299,3.12404474383599,"Actr1a"
"160408_at",4.60265432794412,3.99463938875152,4.01881058812117,3.95131814360572,4.01918984826027,4.01089628355871,4.14717173703319,3.98175328586524,3.91285699034939,4.10212832776451,4.0502230052947,4.0342145893952,3.9354734829071,3.9585455970986,4.24978292129641,4.12745650351836,4.14499579010776,4.18007037096097,4.0001801610842,"Gpsm1"
"160409_at",7.64933556298451,8.11850469849372,7.63580008394436,7.89780336257224,7.87650007254449,7.99804851992557,7.71987127077965,7.95096031855354,7.77930912242393,7.55912184987806,7.70639598170233,7.67858322938634,7.46074031393966,8.00262640597688,7.75581246301084,7.67975791347339,7.75209241594943,7.79452689755843,7.78962879392656,"Pitpna"
"160410_at",5.99093220230025,6.24078098795923,6.03920390376129,5.89929953990285,5.84708872258447,6.1949686734902,6.09591844980114,5.72491814846563,5.39425586295584,5.98544767511112,5.68313902446127,5.45764451099118,5.25777337921248,6.15464960424754,5.32469001031567,5.46330135503271,5.78573570487518,5.68307631564954,5.64392071745629,"Vps16"
"160411_at",3.44740347433531,2.81793222027345,2.98971958591803,3.10523154909473,3.07358218532479,2.97959490056299,3.25548115255508,3.01826222247091,3.26067585854491,3.37577988754625,2.92635063952285,3.13291945395568,3.23901301879328,2.87202650528458,3.25185715423826,3.22439415955365,3.06399019627401,3.19153684471925,3.3593695292267,"Coa6"
"160412_at",5.76798962958151,5.68286186639331,5.34065051818423,5.13936206429409,5.90769031311061,5.64629869538866,5.93027675463751,5.50164365896794,5.47826046978329,5.85276804479143,5.51093375890858,5.808541879515,5.12857124166941,5.41208013066346,5.7467320105296,5.39369865228348,5.15585926661927,5.393077790151,5.24338267379071,"Pdcd2"
"160413_at",5.55220329690837,5.498734705771,5.808539631328,5.66924765604203,5.54444933795773,5.53085427997372,5.61617026195427,5.57148311211224,5.69500846883899,5.68678209271544,5.59396159576459,5.68936664929492,5.76328292836904,5.38069746375713,5.84186032794268,5.87070879260098,5.94204151318842,5.86395553579963,5.85597332434904,"Nsg2"
